TypeNum:72, icd_code:D_428.0, Count:4581, avg_rank:5.817944, Accuracy:0.967693
TypeNum:120, icd_code:D_V12.04, Count:109, avg_rank:242.623853, Accuracy:0.009174
TypeNum:354, icd_code:D_255.4, Count:107, avg_rank:252.261682, Accuracy:0.009346
TypeNum:622, icd_code:D_285.22, Count:107, avg_rank:182.177570, Accuracy:0.168224
TypeNum:1584, icd_code:D_428.42, Count:106, avg_rank:279.594340, Accuracy:0.009434
TypeNum:271, icd_code:D_348.1, Count:106, avg_rank:236.405660, Accuracy:0.018868
TypeNum:1316, icd_code:D_V10.82, Count:105, avg_rank:185.371429, Accuracy:0.457143
TypeNum:899, icd_code:D_440.23, Count:105, avg_rank:152.752381, Accuracy:0.057143
TypeNum:762, icd_code:D_729.1, Count:105, avg_rank:197.761905, Accuracy:0.047619
TypeNum:703, icd_code:D_427.81, Count:105, avg_rank:216.761905, Accuracy:0.019048
TypeNum:636, icd_code:D_428.31, Count:104, avg_rank:234.692308, Accuracy:0.000000
TypeNum:352, icd_code:D_799.4, Count:104, avg_rank:260.586538, Accuracy:0.009615
TypeNum:116, icd_code:D_599.7, Count:103, avg_rank:290.815534, Accuracy:0.000000
TypeNum:88, icd_code:D_V09.80, Count:103, avg_rank:250.029126, Accuracy:0.000000
TypeNum:147, icd_code:D_733.90, Count:103, avg_rank:276.436893, Accuracy:0.000000
TypeNum:295, icd_code:D_574.20, Count:102, avg_rank:284.549020, Accuracy:0.000000
TypeNum:390, icd_code:D_275.42, Count:102, avg_rank:277.264706, Accuracy:0.029412
TypeNum:901, icd_code:D_585, Count:102, avg_rank:132.500000, Accuracy:0.176471
TypeNum:793, icd_code:D_398.91, Count:101, avg_rank:187.772277, Accuracy:0.039604
TypeNum:1244, icd_code:D_707.0, Count:101, avg_rank:152.623762, Accuracy:0.099010
TypeNum:566, icd_code:D_784.7, Count:101, avg_rank:304.297030, Accuracy:0.000000
TypeNum:315, icd_code:D_041.19, Count:101, avg_rank:411.841584, Accuracy:0.009901
TypeNum:415, icd_code:D_780.6, Count:101, avg_rank:241.930693, Accuracy:0.029703
TypeNum:1113, icd_code:D_996.64, Count:101, avg_rank:265.207921, Accuracy:0.009901
TypeNum:366, icd_code:D_348.31, Count:101, avg_rank:277.950495, Accuracy:0.009901
TypeNum:385, icd_code:D_591, Count:100, avg_rank:285.470000, Accuracy:0.020000
TypeNum:592, icd_code:D_432.1, Count:100, avg_rank:212.980000, Accuracy:0.070000
TypeNum:52, icd_code:D_434.91, Count:100, avg_rank:203.470000, Accuracy:0.000000
TypeNum:1468, icd_code:D_309.81, Count:99, avg_rank:292.222222, Accuracy:0.181818
TypeNum:23, icd_code:D_V44.3, Count:98, avg_rank:375.367347, Accuracy:0.030612
TypeNum:1102, icd_code:D_564.09, Count:97, avg_rank:341.618557, Accuracy:0.010309
TypeNum:311, icd_code:D_041.12, Count:97, avg_rank:310.587629, Accuracy:0.000000
TypeNum:673, icd_code:D_453.41, Count:97, avg_rank:234.185567, Accuracy:0.030928
TypeNum:170, icd_code:D_426.0, Count:97, avg_rank:192.948454, Accuracy:0.000000
TypeNum:195, icd_code:D_V10.51, Count:97, avg_rank:165.154639, Accuracy:0.185567
TypeNum:348, icd_code:D_284.8, Count:96, avg_rank:184.260417, Accuracy:0.125000
TypeNum:394, icd_code:D_997.5, Count:96, avg_rank:234.937500, Accuracy:0.000000
TypeNum:1401, icd_code:D_162.8, Count:96, avg_rank:154.416667, Accuracy:0.250000
TypeNum:1776, icd_code:D_340, Count:96, avg_rank:59.104167, Accuracy:0.708333
TypeNum:600, icd_code:D_438.11, Count:96, avg_rank:127.625000, Accuracy:0.354167
TypeNum:380, icd_code:D_600.01, Count:95, avg_rank:233.284211, Accuracy:0.031579
TypeNum:343, icd_code:D_202.80, Count:95, avg_rank:192.673684, Accuracy:0.442105
TypeNum:289, icd_code:D_434.11, Count:95, avg_rank:266.431579, Accuracy:0.000000
TypeNum:605, icd_code:D_333.94, Count:94, avg_rank:271.074468, Accuracy:0.063830
TypeNum:1352, icd_code:D_198.89, Count:94, avg_rank:153.585106, Accuracy:0.340426
TypeNum:286, icd_code:D_482.83, Count:94, avg_rank:314.606383, Accuracy:0.000000
TypeNum:471, icd_code:D_588.81, Count:94, avg_rank:316.627660, Accuracy:0.000000
TypeNum:395, icd_code:D_V70.7, Count:94, avg_rank:333.148936, Accuracy:0.000000
TypeNum:727, icd_code:D_041.6, Count:94, avg_rank:351.074468, Accuracy:0.000000
TypeNum:467, icd_code:D_275.41, Count:94, avg_rank:283.648936, Accuracy:0.000000
TypeNum:374, icd_code:D_787.01, Count:94, avg_rank:338.946809, Accuracy:0.000000
TypeNum:1005, icd_code:D_V60.0, Count:93, avg_rank:80.505376, Accuracy:0.569892
TypeNum:105, icd_code:D_348.4, Count:93, avg_rank:261.612903, Accuracy:0.129032
TypeNum:1292, icd_code:D_250.11, Count:93, avg_rank:133.913978, Accuracy:0.354839
TypeNum:859, icd_code:D_292.81, Count:92, avg_rank:344.847826, Accuracy:0.000000
TypeNum:437, icd_code:D_786.59, Count:92, avg_rank:318.695652, Accuracy:0.032609
TypeNum:145, icd_code:D_303.93, Count:92, avg_rank:195.076087, Accuracy:0.239130
TypeNum:765, icd_code:D_456.20, Count:92, avg_rank:101.826087, Accuracy:0.336957
TypeNum:370, icd_code:D_041.85, Count:92, avg_rank:330.815217, Accuracy:0.000000
TypeNum:853, icd_code:D_276.50, Count:92, avg_rank:309.304348, Accuracy:0.000000
TypeNum:906, icd_code:D_250.01, Count:90, avg_rank:217.033333, Accuracy:0.033333
TypeNum:514, icd_code:D_572.4, Count:90, avg_rank:88.977778, Accuracy:0.266667
TypeNum:571, icd_code:D_V55.0, Count:90, avg_rank:309.000000, Accuracy:0.066667
TypeNum:1891, icd_code:D_337.1, Count:90, avg_rank:183.811111, Accuracy:0.311111
TypeNum:1034, icd_code:D_733.13, Count:90, avg_rank:329.922222, Accuracy:0.011111
TypeNum:973, icd_code:D_998.32, Count:88, avg_rank:299.261364, Accuracy:0.000000
TypeNum:168, icd_code:D_V17.3, Count:88, avg_rank:298.886364, Accuracy:0.068182
TypeNum:84, icd_code:D_707.09, Count:88, avg_rank:252.250000, Accuracy:0.034091
TypeNum:1249, icd_code:D_427.41, Count:88, avg_rank:271.488636, Accuracy:0.000000
TypeNum:463, icd_code:D_348.39, Count:88, avg_rank:330.988636, Accuracy:0.022727
TypeNum:689, icd_code:D_562.12, Count:88, avg_rank:249.170455, Accuracy:0.000000
TypeNum:498, icd_code:D_560.9, Count:87, avg_rank:227.149425, Accuracy:0.022989
TypeNum:474, icd_code:D_780.60, Count:87, avg_rank:280.643678, Accuracy:0.000000
TypeNum:2, icd_code:D_567.22, Count:87, avg_rank:224.413793, Accuracy:0.091954
TypeNum:207, icd_code:D_428.21, Count:86, avg_rank:237.337209, Accuracy:0.000000
TypeNum:999, icd_code:D_305.60, Count:86, avg_rank:263.918605, Accuracy:0.127907
TypeNum:1300, icd_code:D_295.90, Count:86, avg_rank:238.500000, Accuracy:0.081395
TypeNum:379, icd_code:D_238.75, Count:85, avg_rank:371.400000, Accuracy:0.000000
TypeNum:669, icd_code:D_555.9, Count:85, avg_rank:96.235294, Accuracy:0.435294
TypeNum:1185, icd_code:D_458.0, Count:85, avg_rank:329.388235, Accuracy:0.000000
TypeNum:674, icd_code:D_275.2, Count:85, avg_rank:282.694118, Accuracy:0.000000
TypeNum:784, icd_code:D_556.9, Count:84, avg_rank:246.404762, Accuracy:0.071429
TypeNum:103, icd_code:D_482.0, Count:84, avg_rank:283.559524, Accuracy:0.000000
TypeNum:190, icd_code:D_E879.0, Count:83, avg_rank:199.891566, Accuracy:0.024096
TypeNum:301, icd_code:D_780.97, Count:83, avg_rank:335.554217, Accuracy:0.000000
TypeNum:148, icd_code:D_E947.8, Count:83, avg_rank:348.385542, Accuracy:0.000000
TypeNum:1575, icd_code:D_519.02, Count:83, avg_rank:205.939759, Accuracy:0.072289
TypeNum:708, icd_code:D_304.01, Count:82, avg_rank:165.670732, Accuracy:0.256098
TypeNum:668, icd_code:D_569.81, Count:82, avg_rank:159.731707, Accuracy:0.280488
TypeNum:399, icd_code:D_V58.66, Count:81, avg_rank:312.654321, Accuracy:0.000000
TypeNum:50, icd_code:D_331.4, Count:81, avg_rank:266.049383, Accuracy:0.308642
TypeNum:1028, icd_code:D_396.3, Count:80, avg_rank:251.200000, Accuracy:0.000000
TypeNum:802, icd_code:D_V45.4, Count:80, avg_rank:312.787500, Accuracy:0.000000
TypeNum:252, icd_code:D_494.0, Count:80, avg_rank:275.562500, Accuracy:0.062500
TypeNum:1162, icd_code:D_780.52, Count:80, avg_rank:397.137500, Accuracy:0.000000
TypeNum:627, icd_code:D_V12.55, Count:80, avg_rank:208.437500, Accuracy:0.062500
TypeNum:543, icd_code:D_276.69, Count:79, avg_rank:352.670886, Accuracy:0.000000
TypeNum:577, icd_code:D_579.3, Count:79, avg_rank:157.873418, Accuracy:0.240506
TypeNum:233, icd_code:D_E930.8, Count:79, avg_rank:419.341772, Accuracy:0.012658
TypeNum:440, icd_code:D_V49.83, Count:79, avg_rank:281.607595, Accuracy:0.037975
TypeNum:1608, icd_code:D_707.23, Count:79, avg_rank:246.354430, Accuracy:0.000000
TypeNum:924, icd_code:D_790.29, Count:79, avg_rank:409.063291, Accuracy:0.000000
TypeNum:1230, icd_code:D_576.2, Count:78, avg_rank:193.000000, Accuracy:0.089744
TypeNum:230, icd_code:D_288.00, Count:78, avg_rank:260.102564, Accuracy:0.256410
TypeNum:691, icd_code:D_211.3, Count:78, avg_rank:370.269231, Accuracy:0.000000
TypeNum:1136, icd_code:D_560.81, Count:78, avg_rank:285.115385, Accuracy:0.012821
TypeNum:244, icd_code:D_458.8, Count:78, avg_rank:460.500000, Accuracy:0.000000
TypeNum:136, icd_code:D_V45.79, Count:78, avg_rank:365.743590, Accuracy:0.012821
TypeNum:922, icd_code:D_571.8, Count:77, avg_rank:290.610390, Accuracy:0.012987
TypeNum:197, icd_code:D_998.31, Count:77, avg_rank:205.870130, Accuracy:0.012987
TypeNum:109, icd_code:D_250.62, Count:77, avg_rank:143.844156, Accuracy:0.090909
TypeNum:593, icd_code:D_784.3, Count:76, avg_rank:341.276316, Accuracy:0.000000
TypeNum:321, icd_code:D_452, Count:75, avg_rank:288.706667, Accuracy:0.133333
TypeNum:915, icd_code:D_155.0, Count:74, avg_rank:258.891892, Accuracy:0.337838
TypeNum:771, icd_code:D_E879.6, Count:74, avg_rank:376.391892, Accuracy:0.013514
TypeNum:1517, icd_code:D_782.3, Count:74, avg_rank:373.513514, Accuracy:0.013514
TypeNum:805, icd_code:D_342.90, Count:74, avg_rank:271.851351, Accuracy:0.054054
TypeNum:377, icd_code:D_441.2, Count:74, avg_rank:159.932432, Accuracy:0.189189
TypeNum:893, icd_code:D_783.7, Count:73, avg_rank:398.643836, Accuracy:0.013699
TypeNum:40, icd_code:D_V12.59, Count:73, avg_rank:367.424658, Accuracy:0.000000
TypeNum:188, icd_code:D_E928.9, Count:73, avg_rank:349.191781, Accuracy:0.013699
TypeNum:921, icd_code:D_707.24, Count:73, avg_rank:159.972603, Accuracy:0.178082
TypeNum:863, icd_code:D_369.4, Count:73, avg_rank:384.575342, Accuracy:0.000000
TypeNum:707, icd_code:D_788.30, Count:73, avg_rank:375.315068, Accuracy:0.000000
TypeNum:581, icd_code:D_440.1, Count:72, avg_rank:215.083333, Accuracy:0.000000
TypeNum:127, icd_code:D_V12.72, Count:72, avg_rank:373.111111, Accuracy:0.000000
TypeNum:365, icd_code:D_261, Count:72, avg_rank:273.791667, Accuracy:0.000000
TypeNum:349, icd_code:D_996.85, Count:72, avg_rank:60.180556, Accuracy:0.638889
TypeNum:676, icd_code:D_411.89, Count:72, avg_rank:369.722222, Accuracy:0.000000
TypeNum:291, icd_code:D_V02.54, Count:72, avg_rank:417.055556, Accuracy:0.000000
TypeNum:1333, icd_code:D_197.6, Count:71, avg_rank:196.112676, Accuracy:0.225352
TypeNum:1442, icd_code:D_996.61, Count:71, avg_rank:196.014085, Accuracy:0.000000
TypeNum:680, icd_code:D_E912, Count:71, avg_rank:352.845070, Accuracy:0.000000
TypeNum:328, icd_code:D_530.85, Count:71, avg_rank:490.788732, Accuracy:0.000000
TypeNum:1031, icd_code:D_996.59, Count:70, avg_rank:356.314286, Accuracy:0.042857
TypeNum:1132, icd_code:D_530.7, Count:70, avg_rank:350.157143, Accuracy:0.014286
TypeNum:989, icd_code:D_E879.2, Count:70, avg_rank:298.242857, Accuracy:0.028571
TypeNum:73, icd_code:D_459.2, Count:70, avg_rank:289.542857, Accuracy:0.042857
TypeNum:527, icd_code:D_345.3, Count:70, avg_rank:306.228571, Accuracy:0.128571
TypeNum:337, icd_code:D_V10.87, Count:70, avg_rank:180.285714, Accuracy:0.400000
TypeNum:2290, icd_code:D_530.19, Count:70, avg_rank:467.285714, Accuracy:0.028571
TypeNum:2161, icd_code:D_319, Count:70, avg_rank:153.714286, Accuracy:0.314286
TypeNum:1110, icd_code:D_305.01, Count:69, avg_rank:284.652174, Accuracy:0.014493
TypeNum:710, icd_code:D_996.1, Count:69, avg_rank:360.101449, Accuracy:0.000000
TypeNum:174, icd_code:D_780.2, Count:69, avg_rank:344.304348, Accuracy:0.000000
TypeNum:406, icd_code:D_162.3, Count:69, avg_rank:212.768116, Accuracy:0.101449
TypeNum:1403, icd_code:D_V10.06, Count:68, avg_rank:290.279412, Accuracy:0.044118
TypeNum:692, icd_code:D_455.0, Count:68, avg_rank:372.808824, Accuracy:0.000000
TypeNum:1537, icd_code:D_933.1, Count:68, avg_rank:467.235294, Accuracy:0.014706
TypeNum:241, icd_code:D_790.01, Count:68, avg_rank:483.558824, Accuracy:0.000000
TypeNum:641, icd_code:D_530.10, Count:68, avg_rank:546.308824, Accuracy:0.000000
TypeNum:857, icd_code:D_266.2, Count:68, avg_rank:423.441176, Accuracy:0.000000
TypeNum:731, icd_code:D_576.8, Count:68, avg_rank:362.691176, Accuracy:0.044118
TypeNum:82, icd_code:D_038.8, Count:68, avg_rank:391.617647, Accuracy:0.000000
TypeNum:1168, icd_code:D_572.8, Count:67, avg_rank:290.000000, Accuracy:0.044776
TypeNum:588, icd_code:D_519.1, Count:67, avg_rank:152.716418, Accuracy:0.373134
TypeNum:1377, icd_code:D_V45.86, Count:67, avg_rank:256.432836, Accuracy:0.044776
TypeNum:809, icd_code:D_458.21, Count:67, avg_rank:194.641791, Accuracy:0.044776
TypeNum:477, icd_code:D_784.0, Count:67, avg_rank:335.044776, Accuracy:0.074627
TypeNum:191, icd_code:D_426.3, Count:66, avg_rank:247.303030, Accuracy:0.000000
TypeNum:511, icd_code:D_725, Count:66, avg_rank:309.696970, Accuracy:0.000000
TypeNum:900, icd_code:D_682.7, Count:66, avg_rank:309.409091, Accuracy:0.015152
TypeNum:1117, icd_code:D_041.49, Count:66, avg_rank:596.212121, Accuracy:0.000000
TypeNum:478, icd_code:D_558.9, Count:66, avg_rank:365.848485, Accuracy:0.000000
TypeNum:672, icd_code:D_V45.72, Count:66, avg_rank:281.984848, Accuracy:0.060606
TypeNum:436, icd_code:D_443.0, Count:66, avg_rank:407.863636, Accuracy:0.000000
TypeNum:400, icd_code:D_V13.02, Count:66, avg_rank:375.090909, Accuracy:0.060606
TypeNum:1532, icd_code:D_482.9, Count:66, avg_rank:494.484848, Accuracy:0.000000
TypeNum:950, icd_code:D_437.0, Count:65, avg_rank:230.184615, Accuracy:0.046154
TypeNum:446, icd_code:D_782.1, Count:65, avg_rank:472.153846, Accuracy:0.000000
TypeNum:1457, icd_code:D_295.70, Count:65, avg_rank:203.323077, Accuracy:0.030769
TypeNum:1969, icd_code:D_696.1, Count:65, avg_rank:360.061538, Accuracy:0.000000
TypeNum:287, icd_code:D_511.89, Count:64, avg_rank:404.250000, Accuracy:0.015625
TypeNum:1026, icd_code:D_707.19, Count:64, avg_rank:354.406250, Accuracy:0.000000
TypeNum:642, icd_code:D_562.11, Count:63, avg_rank:352.634921, Accuracy:0.047619
TypeNum:640, icd_code:D_410.91, Count:63, avg_rank:286.666667, Accuracy:0.000000
TypeNum:1974, icd_code:D_278.03, Count:63, avg_rank:130.746032, Accuracy:0.238095
TypeNum:873, icd_code:D_997.3, Count:63, avg_rank:349.698413, Accuracy:0.000000
TypeNum:537, icd_code:D_V45.73, Count:63, avg_rank:379.666667, Accuracy:0.000000
TypeNum:231, icd_code:D_780.61, Count:63, avg_rank:515.619048, Accuracy:0.206349
TypeNum:308, icd_code:D_482.42, Count:63, avg_rank:406.380952, Accuracy:0.015873
TypeNum:904, icd_code:D_E849.0, Count:63, avg_rank:450.126984, Accuracy:0.000000
TypeNum:816, icd_code:D_785.50, Count:62, avg_rank:535.532258, Accuracy:0.000000
TypeNum:949, icd_code:D_290.40, Count:62, avg_rank:219.580645, Accuracy:0.032258
TypeNum:484, icd_code:D_E935.2, Count:62, avg_rank:537.709677, Accuracy:0.000000
TypeNum:234, icd_code:D_599.70, Count:62, avg_rank:547.467742, Accuracy:0.000000
TypeNum:439, icd_code:D_425.1, Count:62, avg_rank:298.483871, Accuracy:0.000000
TypeNum:497, icd_code:D_531.40, Count:61, avg_rank:394.196721, Accuracy:0.000000
TypeNum:351, icd_code:D_567.2, Count:61, avg_rank:292.409836, Accuracy:0.049180
TypeNum:491, icd_code:D_289.81, Count:61, avg_rank:379.475410, Accuracy:0.000000
TypeNum:1737, icd_code:D_V10.03, Count:61, avg_rank:164.524590, Accuracy:0.344262
TypeNum:137, icd_code:D_553.21, Count:61, avg_rank:323.377049, Accuracy:0.098361
TypeNum:923, icd_code:D_008.8, Count:61, avg_rank:475.606557, Accuracy:0.000000
TypeNum:1189, icd_code:D_423.3, Count:60, avg_rank:396.083333, Accuracy:0.016667
TypeNum:1017, icd_code:D_571.1, Count:60, avg_rank:136.650000, Accuracy:0.266667
TypeNum:1169, icd_code:D_567.23, Count:60, avg_rank:315.850000, Accuracy:0.016667
TypeNum:929, icd_code:D_396.2, Count:60, avg_rank:288.133333, Accuracy:0.000000
TypeNum:1259, icd_code:D_038.12, Count:60, avg_rank:476.166667, Accuracy:0.000000
TypeNum:250, icd_code:D_518.4, Count:60, avg_rank:481.583333, Accuracy:0.000000
TypeNum:682, icd_code:D_532.40, Count:60, avg_rank:335.533333, Accuracy:0.000000
TypeNum:1036, icd_code:D_E915, Count:59, avg_rank:586.576271, Accuracy:0.033898
TypeNum:26, icd_code:D_716.90, Count:59, avg_rank:433.101695, Accuracy:0.000000
TypeNum:1727, icd_code:D_537.83, Count:59, avg_rank:530.220339, Accuracy:0.000000
TypeNum:1027, icd_code:D_070.30, Count:59, avg_rank:376.915254, Accuracy:0.067797
TypeNum:1432, icd_code:D_456.8, Count:59, avg_rank:292.271186, Accuracy:0.101695
TypeNum:563, icd_code:D_519.09, Count:59, avg_rank:269.525424, Accuracy:0.067797
TypeNum:512, icd_code:D_203.00, Count:58, avg_rank:371.758621, Accuracy:0.172414
TypeNum:146, icd_code:D_V58.69, Count:58, avg_rank:417.000000, Accuracy:0.000000
TypeNum:462, icd_code:D_251.8, Count:58, avg_rank:476.689655, Accuracy:0.000000
TypeNum:586, icd_code:D_510.9, Count:58, avg_rank:413.448276, Accuracy:0.000000
TypeNum:1351, icd_code:D_E878.6, Count:58, avg_rank:352.068966, Accuracy:0.000000
TypeNum:236, icd_code:D_038.43, Count:58, avg_rank:506.172414, Accuracy:0.000000
TypeNum:684, icd_code:D_785.6, Count:58, avg_rank:398.741379, Accuracy:0.000000
TypeNum:342, icd_code:D_244.0, Count:58, avg_rank:375.310345, Accuracy:0.051724
TypeNum:760, icd_code:D_288.50, Count:58, avg_rank:607.758621, Accuracy:0.000000
TypeNum:733, icd_code:D_V13.01, Count:58, avg_rank:348.689655, Accuracy:0.017241
TypeNum:1529, icd_code:D_V18.0, Count:58, avg_rank:411.086207, Accuracy:0.000000
TypeNum:819, icd_code:D_569.69, Count:58, avg_rank:328.758621, Accuracy:0.086207
TypeNum:476, icd_code:D_789.00, Count:58, avg_rank:628.310345, Accuracy:0.017241
TypeNum:539, icd_code:D_730.28, Count:57, avg_rank:550.684211, Accuracy:0.000000
TypeNum:573, icd_code:D_V45.2, Count:57, avg_rank:402.473684, Accuracy:0.368421
TypeNum:751, icd_code:D_792.1, Count:57, avg_rank:524.859649, Accuracy:0.000000
TypeNum:626, icd_code:D_530.3, Count:57, avg_rank:359.000000, Accuracy:0.000000
TypeNum:132, icd_code:D_389.9, Count:57, avg_rank:378.210526, Accuracy:0.000000
TypeNum:597, icd_code:D_780.79, Count:57, avg_rank:487.807018, Accuracy:0.000000
TypeNum:759, icd_code:D_592.0, Count:57, avg_rank:351.842105, Accuracy:0.035088
TypeNum:825, icd_code:D_724.00, Count:56, avg_rank:365.285714, Accuracy:0.017857
TypeNum:881, icd_code:D_204.10, Count:56, avg_rank:163.732143, Accuracy:0.142857
TypeNum:916, icd_code:D_728.88, Count:56, avg_rank:383.035714, Accuracy:0.000000
TypeNum:277, icd_code:D_E929.0, Count:56, avg_rank:212.410714, Accuracy:0.232143
TypeNum:778, icd_code:D_852.21, Count:55, avg_rank:375.109091, Accuracy:0.000000
TypeNum:279, icd_code:D_997.2, Count:55, avg_rank:390.927273, Accuracy:0.000000
TypeNum:312, icd_code:D_112.5, Count:55, avg_rank:374.254545, Accuracy:0.000000
TypeNum:325, icd_code:D_238.71, Count:55, avg_rank:440.854545, Accuracy:0.000000
TypeNum:409, icd_code:D_162.9, Count:55, avg_rank:290.109091, Accuracy:0.090909
TypeNum:1600, icd_code:D_250.12, Count:55, avg_rank:254.618182, Accuracy:0.127273
TypeNum:368, icd_code:D_577.2, Count:55, avg_rank:156.236364, Accuracy:0.418182
TypeNum:392, icd_code:D_788.5, Count:54, avg_rank:507.833333, Accuracy:0.000000
TypeNum:644, icd_code:D_V64.1, Count:54, avg_rank:412.555556, Accuracy:0.000000
TypeNum:166, icd_code:D_249.00, Count:54, avg_rank:353.277778, Accuracy:0.055556
TypeNum:1783, icd_code:D_205.00, Count:54, avg_rank:122.259259, Accuracy:0.425926
TypeNum:654, icd_code:D_V10.07, Count:54, avg_rank:71.648148, Accuracy:0.407407
TypeNum:874, icd_code:D_997.02, Count:53, avg_rank:352.094340, Accuracy:0.018868
TypeNum:396, icd_code:D_564.1, Count:53, avg_rank:550.584906, Accuracy:0.000000
TypeNum:1358, icd_code:D_707.8, Count:53, avg_rank:454.905660, Accuracy:0.000000
TypeNum:389, icd_code:D_070.44, Count:53, avg_rank:141.547170, Accuracy:0.094340
TypeNum:865, icd_code:D_V49.76, Count:53, avg_rank:286.207547, Accuracy:0.000000
TypeNum:1624, icd_code:D_362.50, Count:53, avg_rank:603.660377, Accuracy:0.000000
TypeNum:89, icd_code:D_185, Count:53, avg_rank:338.188679, Accuracy:0.018868
TypeNum:817, icd_code:D_038.19, Count:53, avg_rank:637.113208, Accuracy:0.000000
TypeNum:544, icd_code:D_707.25, Count:53, avg_rank:370.962264, Accuracy:0.000000
TypeNum:838, icd_code:D_305.90, Count:53, avg_rank:237.226415, Accuracy:0.075472
TypeNum:911, icd_code:D_344.00, Count:52, avg_rank:350.057692, Accuracy:0.096154
TypeNum:934, icd_code:D_781.2, Count:52, avg_rank:407.365385, Accuracy:0.000000
TypeNum:367, icd_code:D_560.89, Count:52, avg_rank:472.634615, Accuracy:0.000000
TypeNum:1087, icd_code:D_268.9, Count:52, avg_rank:486.826923, Accuracy:0.000000
TypeNum:699, icd_code:D_444.22, Count:52, avg_rank:316.019231, Accuracy:0.000000
